2023-07-03 13:07:485 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (c5f3c7fb34b131e1afe079eb4711e1ca)] -> css selector: #current-question>button]
2023-07-03 13:07:689 INFO  DurationOfStayPage :42 - Click on contiune button[[ChromeDriver: chrome on WINDOWS (c5f3c7fb34b131e1afe079eb4711e1ca)] -> css selector: button.gem-c-button.govuk-button.gem-c-button--bottom-margin]
2023-07-03 13:07:823 INFO  ReasonForTravelPage :58 - Click on reason for visit1[[ChromeDriver: chrome on WINDOWS (c5f3c7fb34b131e1afe079eb4711e1ca)] -> css selector: input#response-1]
2023-07-03 13:07:958 INFO  ManageBrowser :32 - launching chrome browser
2023-07-03 13:07:410 INFO  StartPage :29 - click on cookies[[ChromeDriver: chrome on WINDOWS (0333f3007f0aacd8f0e50d88c0d80afa)] -> xpath: //div[@class='js-confirmation-buttons govuk-button-group']/button[1]]
2023-07-03 13:07:463 INFO  StartPage :34 - Click on Start Button[[ChromeDriver: chrome on WINDOWS (0333f3007f0aacd8f0e50d88c0d80afa)] -> css selector: .gem-c-button.govuk-button.govuk-button--start]
2023-07-03 13:07:752 INFO  SelectNationalityPage :31 - nationality Chile
2023-07-03 13:07:882 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (0333f3007f0aacd8f0e50d88c0d80afa)] -> css selector: #current-question>button]
2023-07-03 13:07:203 INFO  ReasonForTravelPage :58 - Click on reason for visit1[[ChromeDriver: chrome on WINDOWS (0333f3007f0aacd8f0e50d88c0d80afa)] -> css selector: input#response-1]
2023-07-03 13:07:265 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (0333f3007f0aacd8f0e50d88c0d80afa)] -> css selector: #current-question>button]
2023-07-03 13:07:496 INFO  DurationOfStayPage :42 - Click on contiune button[[ChromeDriver: chrome on WINDOWS (0333f3007f0aacd8f0e50d88c0d80afa)] -> css selector: button.gem-c-button.govuk-button.gem-c-button--bottom-margin]
2023-07-03 13:07:139 INFO  ManageBrowser :32 - launching chrome browser
2023-07-03 13:07:537 INFO  StartPage :29 - click on cookies[[ChromeDriver: chrome on WINDOWS (fb723a37cebd8775f8908735ad81cd24)] -> xpath: //div[@class='js-confirmation-buttons govuk-button-group']/button[1]]
2023-07-03 13:07:594 INFO  StartPage :34 - Click on Start Button[[ChromeDriver: chrome on WINDOWS (fb723a37cebd8775f8908735ad81cd24)] -> css selector: .gem-c-button.govuk-button.govuk-button--start]
2023-07-03 13:07:856 INFO  SelectNationalityPage :31 - nationality Chile
2023-07-03 13:07:961 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (fb723a37cebd8775f8908735ad81cd24)] -> css selector: #current-question>button]
2023-07-03 13:07:334 INFO  ReasonForTravelPage :58 - Click on reason for visit1[[ChromeDriver: chrome on WINDOWS (fb723a37cebd8775f8908735ad81cd24)] -> css selector: input#response-1]
2023-07-03 13:07:376 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (fb723a37cebd8775f8908735ad81cd24)] -> css selector: #current-question>button]
2023-07-03 13:07:647 INFO  DurationOfStayPage :42 - Click on contiune button[[ChromeDriver: chrome on WINDOWS (fb723a37cebd8775f8908735ad81cd24)] -> css selector: button.gem-c-button.govuk-button.gem-c-button--bottom-margin]
2023-07-03 14:07:568 INFO  ManageBrowser :32 - launching chrome browser
2023-07-03 14:07:988 INFO  StartPage :29 - click on cookies[[ChromeDriver: chrome on WINDOWS (d88f0260aea1ef60e1d69d755239a083)] -> xpath: //div[@class='js-confirmation-buttons govuk-button-group']/button[1]]
2023-07-03 14:07:69 INFO  StartPage :34 - Click on Start Button[[ChromeDriver: chrome on WINDOWS (d88f0260aea1ef60e1d69d755239a083)] -> css selector: .gem-c-button.govuk-button.govuk-button--start]
2023-07-03 14:07:266 INFO  SelectNationalityPage :31 - nationality Chile
2023-07-03 14:07:420 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (d88f0260aea1ef60e1d69d755239a083)] -> css selector: #current-question>button]
2023-07-03 14:07:709 INFO  ReasonForTravelPage :58 - Click on reason for visit1[[ChromeDriver: chrome on WINDOWS (d88f0260aea1ef60e1d69d755239a083)] -> css selector: input#response-1]
2023-07-03 14:07:760 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (d88f0260aea1ef60e1d69d755239a083)] -> css selector: #current-question>button]
2023-07-03 14:07:45 INFO  DurationOfStayPage :42 - Click on contiune button[[ChromeDriver: chrome on WINDOWS (d88f0260aea1ef60e1d69d755239a083)] -> css selector: button.gem-c-button.govuk-button.gem-c-button--bottom-margin]
2023-07-03 14:07:263 INFO  WorkType :27 - Select Jobtype option[[ChromeDriver: chrome on WINDOWS (d88f0260aea1ef60e1d69d755239a083)] -> css selector: input#response-0]
2023-07-03 14:07:429 INFO  ManageBrowser :32 - launching chrome browser
